title	text	publication_date
بعد دعوته لوقف تطويرها.. ماسك يخطط لإطلاق شركة ذكاء اصطناعي	يخطط الملياردير الأميركي إيلون ماسك لإطلاق شركة ذكاء اصطناعي ناشئة تنافس شركة “أوبن إيه آي”، صانع برنامج شات جي بي تي، بعد أيام من دعوته لوقف تطوير تقنيات الذكاء الاصطناعي.	15/4/2023
مايكروسوفت تتيح فلاتر سناب شات لمنصة تيمز	أعلنت شركة مايكروسوفت إتاحة فلاتر سناب شات لمنصة التواصل الخاصة بالأعمال “تيمز”، لإضفاء طابع فكاهي على الاجتماعات ومؤتمرات الفيديو.	14/4/2023
تويتر تسمح للمستخدمين بتقديم محتوى باشتراكات تدر عليهم المال	قال إيلون ماسك مالك تويتر -أمس الخميس- إن مستخدمي منصة التواصل الاجتماعي سيكون بمقدورهم أن يقدموا لمتابعيهم محتوى يشمل نصوصا طويلة ومقاطع فيديو تصل مدتها إلى ساعات مقابل اشتراكات مالية.	14/4/2023
رئيس أوبر يعمل سائقا متخفيا لمعرفة المشاكل التي تواجه التطبيق	لجأ دارا خسروشاهي الرئيس التنفيذي لشركة “أوبر” لقيادة إحدى سيارات التوصيل لمعرفة سبب مواجهة الشركة مشكلة في استقطاب المزيد من السائقين. وفوجئ باكتشاف حجم المشكلات التي تواجه السائقين والعملاء.	13/4/2023
جوائز تصل إلى 20 ألف دولار مقابل الإبلاغ عن الثغرات الأمنية في "شات جي بي تي"	قالت شركة “أوبن إيه آي”، المنتجة لتطبيق “شات جي بي تي”، إنها ستقدم مكافآت تصل إلى 20 ألف دولار للمستخدمين الذين يبلغون عن نقاط ضعف في أنظمة الذكاء الاصطناعي الخاصة بها.	12/4/2023
وثيقة محكمة تكشف أن شركة تويتر "لم تعد موجودة"	لم تعد “تويتر” موجودة بوصفها شركة، بعد أن قام رئيسها التنفيذي إيلون ماسك بدمجها مع كيان آخر يسمى “إكس كورب” (X Corp)، في خطوة جديدة لبناء تطبيق “كل شيء”.	12/4/2023
آبل تفرد عضلاتها المالية بإطلاق خدمة الشراء الآن والدفع لاحقا	تتزايد شعبية خدمة “اشتر الآن وادفع لاحقا” أو “الشراء بالتقسيط” تزايدا كبيرا، حيث تمثل حلا مريحا للمستهلكين الذين يحتاجون إلى شراء المنتجات ولكن لا يرغبون في دفع كامل المبلغ في الوقت الحالي.	11/4/2023
أشهر ميزات التطبيق.. واتساب ينسخ ميزة جديدة من تليغرام	أعلنت بعض مواقع الإنترنت أن تطبيق واتساب سيحصل على ميزة من الميزات المهمة المشابهة لتلك الموجودة في تليغرام.	11/4/2023
"أوبن إيه آي" تتطلع لليابان لتعزيز انتشار تقنيات الذكاء الاصطناعي	تبادل سام ألتمان الرئيس التنفيذي لشركة “أوبن إيه آي” ورئيس وزراء اليابان فوميو كيشيدا الآراء حول التقدم التكنولوجي ومزايا الذكاء الاصطناعي، بالإضافة إلى مخاطره بما في ذلك انتهاك الخصوصية.	10/4/2023
هل تأتي آيربودز الجديدة مع شاشة تعمل باللمس؟	أظهرت براءة اختراع حديثة أن آبل تفكر بإضافة شاشة تعمل باللمس إلى علبة شحن سماعات “آيربودز” الخاصة بها والتي تتيح للمستخدمين تنشيط التطبيقات وتنفيذ الأوامر وحتى مشاهدة الأفلام.	10/4/2023
"تويتر" تلغي فروق علامات توثيق الحسابات القديمة والحسابات مدفوعة الاشتراك	قللت منصة التواصل الاجتماعي “تويتر” مجددا من أهمية علامة التوثيق التي كانت مخصصة لحسابات الشخصيات الشهيرة مثل الممثلين والموسيقيين.	9/4/2023
موظفون في سامسونغ يسربون معلومات سرية بسبب طلب المساعدة من "شات جي بي تي"	اكتشفت شركة سامسونغ أن موظفين في قسم تصنيع الشرائح حصلوا على إمكانية الوصول إلى روبوت المحادثة الشهير “شات جي بي تي” وسربوا كميات كبيرة من المعلومات السرية وعالية الحساسية.	8/4/2023
تعقد للمرة الأولى في الشرق الأوسط وشمال أفريقيا.. قطر تستضيف قمة الويب 2024	ستستضيف قطر قمة الويب -التي توصف بأنها أكبر مؤتمر تقني في العالم- في مارس/آذار 2024، وستكون هذه هي المرة الأولى التي ينظم فيها الحدث في منطقة الشرق الأوسط وشمال أفريقيا.	8/4/2023
مع اقتراب موسم السفر.. ما مزايا أجهزة تتبع البلوتوث؟	يعاني كثير من المسافرين من فقدان الحقائب والأمتعة أثناء رحلاتهم، وللتغلب على هذه المشكلة يلجأ بعضهم إلى استعمال أجهزة تتبع البلوتوث.	7/4/2023
إجراء من آبل قد يضطرك لشراء "آيفون" حديث.. هل يتأثر هاتفك؟	إذا كنت مالكا لجهاز “آيفون” قديم فقد تضطر قريبا إلى شراء هاتف أحدث، فآبل سوف تقطع عدة خدمات مهمة عن هواتف آيفون القديمة.	7/4/2023
بعد اختراق ملايين الحسابات.. القبض على قرصان الإنترنت "ألكاسيك"	ألقت الشرطة الإسبانية القبض على شاب يبلغ من العمر 19 عاما، زعمت أنه يمثل تهديدا للأمن القومي بسبب حجم الهجمات الإلكترونية التي نفذها.	6/4/2023
ميتا تطلق نموذجا للذكاء الاصطناعي يتعرف على عناصر الصور دون تدريب	نشرت شركة “ميتا” المالكة لموقع التواصل “فيسبوك” الأربعاء نموذج ذكاء اصطناعي يمكنه التعرف على العناصر داخل الصور، حتى لو لم يكن قد تعامل معها خلال تدريبه.	6/4/2023
ثورة في تقنية الطباعة الثلاثية الأبعاد.. هل يضاهي أثرها اختراع المصباح والمحرك البخاري والإنترنت؟	ظهر وصف “الطباعة الثلاثية الأبعاد” للمرة الأولى في قصة خيال علمي في الخمسينيات من القرن الماضي، وأصبحت حقيقة واقعة في الثمانينيات، وتحولت إلى تقنية شائعة في القرن الحالي، فهل هي الثورة القادمة؟	6/4/2023
يرى أنها لن تحل المشاكل.. غيتس يرفض الدعوات لوقف تطوير الذكاء الاصطناعي	قال بيل غيتس، أحد مؤسسي شركة مايكروسوفت، إن الدعوات لوقف تطوير الذكاء الاصطناعي لن “تحل التحديات” في المستقبل، في أول تعليق علني له منذ خطاب مفتوح أثار جدلًا حول مستقبل التكنولوجيا.	5/4/2023
شاهد- سوني تطلق أصغر وأخف كاميرا لمدونات الفيديو في العالم	أطلقت شركة سوني كاميرا مدونات الفيديو “زد في- إي1” الجديدة، التي تعتبر أصغر وأخف كاميرا بمستشعر إطار كامل وعدسات قابلة للتغيير في العالم.	4/4/2023
