title	text	publication_date
ما وراء استقالة رئيس الوزراء الفلسطيني محمد اشتية؟	أثار إعلان استقالة الحكومة الفلسطينية برئاسة محمد اشتية موجة من التساؤلات عن طبيعة الحكومة القادمة ورئيسها المتوقع، في ظل العدوان المستمر على قطاع غزة، والضغوطات الدولية على السلطة الفلسطينية.	27/2/2024
استشهد مشتبكا.. أحمد دراغمة قائد كتيبة طوباس ومؤسسها	عقب استشهاد أحمد، حمله رفاقه وشبان المدينة على الأكتاف وجابوا به في مسيرة ضخمة شوارع المدينة تخللها إطلاق نار كثيف بالهواء وسط هتافات للشهيد والدعوة للانتقام.	27/2/2024
مجلس حقوق الإنسان يواصل نقاش الأوضاع بغزة ودعوات للتحقيق والمحاسبة	يواصل مجلس حقوق الإنسان التابع للأمم المتحدة جلساته الخاصة لمناقشة أوضاع حقوق الإنسان في الأراضي الفلسطينية المحتلة، وخصوصا في القطاع في ضوء العدوان الإسرائيلي المتواصل.	27/2/2024
خوفا على حياتهم.. هيئة الدفاع عن معتقلين سياسيين بتونس تناشد موكليها تعليق الإضراب	ناشدت هيئة الدفاع عن المعتقلين السياسيين بتونس في قضية ما يعرف بـ”التآمر على أمن الدولة” المعتقلين السياسيين الستة المضربين علن الطعام، تعليق إضرابهم بعد مرور أسبوعين على تنفيذه.	27/2/2024
مغردون يشيدون بالإنزال الجوي الأردني ويطالبون بآخر في شمال غزة	تفاعل رواد منصات التواصل مع عملية إنزال المساعدات التي نفذها الجيش الأردني في الأجواء الغربية من مدينة دير البلح وسط قطاع غزة.	27/2/2024
مسؤول دولي يحذّر من تزايد خطر الجوع في غزة	قال الأمين العام للاتحاد الدولي لجمعيات الصليب الأحمر والهلال الأحمر جاغان تشاباغين، إن خطر الجوع في غزة يتزايد يوما بعد يوم، في ظل تراجع حاد للأمن الغذائي.	27/2/2024
محافظ بنك إسرائيل يقر بصعوبة حرب غزة على الاقتصاد	أشار بنك إسرائيل المركزي إلى تداعيات الحرب على غزة في معرض تبيانه أسباب قرار الإبقاء على سعر الفائدة دون تغير أمس، فضلا عن تراجع النمو وخفض التصنيف الائتماني من قبل وكالة موديز.	27/2/2024
حصيلة اعتقالات الضفة ترتفع وسط تحذير من تدهور الوضع الأمني	أفاد نادي الأسير الفلسطيني باعتقال قوات الاحتلال 15 فلسطينيا على الأقل، منذ مساء أمس حتى صباح اليوم الثلاثاء بالضفة الغربية، مما يرفع الحصيلة إلى نحو 7270 منذ السابع من أكتوبر/تشرين الأول الماضي.	27/2/2024
من يخلف اشتية؟ وماذا يحمل تغيير الحكومة الفلسطينية لغزة؟	بعد إعلان استقالة رئيس الوزراء الفلسطيني محمد اشتية، ما دلالات تغيير الحكومة الآن؟ وما الذي تحمله هذه الخطوة لقطاع غزة في ضوء الحديث عن احتمال إسناد إدارتها للسلطة الفلسطينية؟	27/2/2024
11 مجزرة جديدة وحصيلة العدوان على غزة تقارب 30 ألف شهيد	أفادت وزارة الصحة في غزة بارتفاع عدد ضحايا العدوان الإسرائيلي على القطاع إلى 29 ألفا و878 شهيدا، و70 ألفا و215 مصابا منذ السابع من أكتوبر/تشرين الأول الماضي.	27/2/2024
“أكلنا علف الحيوانات وطعام العصافير”.. أسرة غزية تهرب من الجوع	بعد الصمود قرابة 5 أشهر والتشبث بالمنزل والأرض، لم تجد عائلة مقاط خيارا أمامها إلا النزوح من شمال قطاع غزة تجاه مدينة رفح جنوبا هربا من شبح المجاعة الذي يخيم على الشمال ويهدد حياة الجميع.	27/2/2024
إسرائيل ترد على العدل الدولية وترفض الحديث عن إبادة في غزة	قالت الإذاعة الإسرائيلية إن تل أبيب بعثت ردها إلى محكمة العدل الدولية بشأن دعوى الإبادة الجماعية المقدمة ضدها من جنوب أفريقيا، مؤكدة أنها لم تخالف مبادئ القانون الدولي في قطاع غزة.	27/2/2024
النفط يرتفع مع استمرار العدوان على غزة وتهديدات البحر الأحمر	ارتفعت أسعار النفط بالتعاملات المبكرة اليوم لتواصل مكاسبها لليوم الثالث على التوالي، متأثرة باستمرار العدوان على غزة وتهديدات الحوثيين للسفن الإسرائيلية والأميركية والبريطانية في البحر الأحمر.	27/2/2024
قطر تدعو لتحرك عاجل لمنع كارثة برفح ووقف تهجير الفلسطينيين	جددت دولة قطر إدانتها للتهديدات الإسرائيلية باقتحام مدينة رفح جنوبي قطاع غزة، ودعت إلى تحرك عاجل لمنع جيش الاحتلال من ارتكاب إبادة جماعية في المدينة، وتنفيذ مخططاتها لتهجير الفلسطينيين قسرا من القطاع.	27/2/2024
انتقلوا لأكل الخبيزة.. الغزيون على حافة الجوع	لم تعد أمام عائلة الصباغ خيارات سوى أكل حشائش الأرض التي تنمو في الحقول، نظرا لخلو خيمتهم من أي شيء يؤكل. وتعصف المجاعة بالمنطقة جراء منع الاحتلال إدخال الطعام للسكان بغزة، وتقتل الصغار والشيوخ.	27/2/2024
استشهاد 3 فلسطينيين بالضفة بينهم قائد كتيبة طوباس	استشهد 3 شباب فلسطينيين برصاص قوات الاحتلال الإسرائيلي خلال اقتحامها محافظة طوباس بالضفة الغربية، بينهم قائد كتيبة طوباس التابعة لسرايا القدس، الجناح العسكري لحركة الجهاد الإسلامي.	27/2/2024
الرياض تنفي عقد لقاء بين وزير التجارة السعودي ومسؤول إسرائيلي	نفت الرياض مساء الاثنين “المزاعم المتداولة على منصات التواصل الاجتماعي بانعقاد لقاء بين وزير التجارة السعودي ماجد القصبي وأحد مسؤولي الاحتلال الإسرائيلي”.	27/2/2024
حماس تحمل واشنطن مسؤولية إحراق جندي أميركي نفسه	حمّلت حركة حماس إدارة الرئيس الأميركي جو بايدن المسؤولية عن وفاة جندي أميركي أضرم النار في نفسه أمام مقر السفارة الإسرائيلية في واشنطن، تنديدا بـ”الإبادة” التي ترتكبها إسرائيل في قطاع غزة.	27/2/2024
بايدن يتحدث عن هدنة برمضان ومصادر تكشف للجزيرة بنود صفقة وافقت عليها إسرائيل	كشفت مصادر مطلعة للجزيرة عن موافقة إسرائيل على بنود إطار أولي لوقف إطلاق النار في قطاع غزة، في حين عبّر الرئيس الأميركي جو بايدن عن أمله في التوصل لاتفاق وقف إطلاق النار بحول الاثنين المقبل.	27/2/2024
